case,file_name,frames,input_dtype,raw_negative_rate,denoised_negative_rate,after_iqr_negative_rate,after_cubic_negative_rate,denoise_to_iqr_sign_agreement,denoise_to_iqr_slope_agreement,denoised_zero_crossing_rate,iqr_zero_crossing_rate,signed_iqr_magnitude_gate
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_06_16.npy,1000,float64,0.0,0.5027296296296296,0.0,0.010962962962962963,0.49727037037037036,0.49618034524530585,0.1558224891558225,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_06_17.npy,1000,float64,0.0,0.49443703703703706,0.0,0.013481481481481481,0.505562962962963,0.5064636116954785,0.18468839209579951,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_06_18.npy,1000,float64,0.0,0.5007851851851852,0.0,0.010088888888888889,0.49921481481481483,0.4980647751200521,0.15587810032254476,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_06_19.npy,1000,float64,0.0,0.5076074074074074,0.0,0.011962962962962963,0.4923925925925926,0.4942790531535303,0.17752567382197013,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_06_20.npy,1000,float64,0.0,0.5068518518518519,0.0,0.01117037037037037,0.49314814814814817,0.48969363558759366,0.15290846401957514,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_07_01.npy,1000,float64,0.0,0.4912740740740741,0.0,0.010274074074074074,0.5087259259259259,0.5110760383434491,0.15474733993252512,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_07_02.npy,1000,float64,0.0,0.5019,0.0,0.008325925925925926,0.4981,0.49996066605480527,0.14089645200756312,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_07_03.npy,1000,float64,0.0,0.5102148148148148,0.0,0.009177777777777778,0.4897851851851852,0.48910008309689396,0.13559485411337263,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_07_04.npy,1000,float64,0.0,0.4947962962962963,0.0,0.009340740740740741,0.5052037037037037,0.5038495756269872,0.15064694323953584,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_07_05.npy,1000,float64,0.0,0.4989851851851852,0.0,0.009962962962962963,0.5010148148148148,0.5018349692168419,0.14505987468950432,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_07_06.npy,1000,float64,0.0,0.5133888888888889,0.0,0.009666666666666667,0.4866111111111111,0.4857780361127257,0.13539465391317243,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_07_07.npy,1000,float64,0.0,0.5012333333333333,0.0,0.011674074074074075,0.4987666666666667,0.49896841353651894,0.16832017202387572,0.0,
