sample_index,file_name,user_id,position_id,action_id,half_window,full_window_frames,frames,duration_seconds,median_span_seconds,p25_span_seconds,p75_span_seconds,p90_span_seconds,max_span_seconds,median_fraction_of_sample_duration,nominal_frame_fraction_of_sample
2246,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position1_activity6/20250813=170401_mimo5s_part0.csv,2,1,6,1,3,10,4.210889,0.6940634999999999,0.3786584999999999,1.04058275,1.6827744999999996,2.205211,0.1648258835604548,0.3
2246,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position1_activity6/20250813=170401_mimo5s_part0.csv,2,1,6,2,5,10,4.210889,1.3619204999999999,1.093733,2.346286,2.5409032999999996,2.7664099999999996,0.3234282594483017,0.5
2246,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position1_activity6/20250813=170401_mimo5s_part0.csv,2,1,6,3,7,10,4.210889,2.5010434999999998,1.535092,2.85303925,3.1268686999999993,3.5752729999999997,0.5939466701686983,0.7
2246,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position1_activity6/20250813=170401_mimo5s_part0.csv,2,1,6,5,11,10,4.210889,3.4010545,2.93069825,4.053712249999999,4.210889,4.210889,0.8076808721388762,1.0
2247,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170026_mimo5s_part0.csv,0,1,6,1,3,7,4.608084,1.4710699999999999,1.0554695,1.749779,1.9189662,2.006343,0.319236802106906,0.42857142857142855
2247,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170026_mimo5s_part0.csv,0,1,6,2,5,7,4.608084,2.473483,1.997658,2.8780625,3.2050768,3.499558,0.5367703800538358,0.7142857142857143
2247,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170026_mimo5s_part0.csv,0,1,6,3,7,7,4.608084,3.1370139999999997,2.610426,3.989692,4.5311292,4.608084,0.6807631978930939,1.0
2247,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170026_mimo5s_part0.csv,0,1,6,5,11,7,4.608084,4.608084,4.543955,4.608084,4.608084,4.608084,1.0,1.0
2248,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position1_activity6/20250813=170512_mimo5s_part0.csv,2,1,6,1,3,11,5.229258,0.8358000000000003,0.40895199999999976,1.2837519999999998,1.779653,2.289742,0.15983147131007885,0.2727272727272727
2248,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position1_activity6/20250813=170512_mimo5s_part0.csv,2,1,6,2,5,11,5.229258,1.671061,1.2771335,2.775044,3.0613449999999993,3.1255420000000003,0.3195598687232491,0.45454545454545453
2248,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position1_activity6/20250813=170512_mimo5s_part0.csv,2,1,6,3,7,11,5.229258,3.141526,1.516467,3.7122105,3.960803,4.156789,0.6007594194052005,0.6363636363636364
2248,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position1_activity6/20250813=170512_mimo5s_part0.csv,2,1,6,5,11,11,5.229258,3.960803,3.7127909999999997,4.879716,5.228097,5.229258,0.7574311690109763,1.0
2249,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user1_position2_activity6/20250813=171203_mimo5s_part0.csv,1,2,6,1,3,29,4.618672999999999,0.044257999999999686,0.02384900000000023,0.423017,1.0750293999999996,1.427844,0.009582406028744554,0.10344827586206896
2249,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user1_position2_activity6/20250813=171203_mimo5s_part0.csv,1,2,6,2,5,29,4.618672999999999,0.5911810000000002,0.059870999999999786,1.0726719999999994,1.5267477999999997,2.066175,0.12799802021056703,0.1724137931034483
2249,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user1_position2_activity6/20250813=171203_mimo5s_part0.csv,1,2,6,3,7,29,4.618672999999999,0.9081760000000001,0.0911909999999998,1.1458149999999998,2.1739435999999994,2.447631,0.19663137009266518,0.2413793103448276
2249,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user1_position2_activity6/20250813=171203_mimo5s_part0.csv,1,2,6,5,11,29,4.618672999999999,1.1792589999999996,0.5953759999999999,2.352147,2.7795208,3.215192,0.25532420242784015,0.3793103448275862
2250,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position4_activity6/20250813=173428_mimo5s_part0.csv,0,4,6,1,3,51,3.949392,0.047339999999999716,0.038448999999999955,0.08680250000000012,0.48177800000000004,1.5390659999999998,0.011986655161098142,0.058823529411764705
2250,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position4_activity6/20250813=173428_mimo5s_part0.csv,0,4,6,2,5,51,3.949392,0.10692700000000022,0.0688200000000001,0.20928449999999987,1.089034,1.926914,0.027074293967274003,0.09803921568627451
2250,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position4_activity6/20250813=173428_mimo5s_part0.csv,0,4,6,3,7,51,3.949392,0.1711520000000002,0.11510549999999986,0.3687925000000001,1.6086479999999999,2.6281,0.04333629075057634,0.13725490196078433
2250,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position4_activity6/20250813=173428_mimo5s_part0.csv,0,4,6,5,11,51,3.949392,0.3020470000000004,0.22702749999999994,0.5225949999999999,2.127608,2.7214709999999998,0.07647936695065985,0.21568627450980393
2251,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170048_mimo5s_part0.csv,0,1,6,1,3,11,4.07761,0.270584,0.04639900000000026,1.6926044999999998,1.869716,1.9433229999999997,0.06635847959956935,0.2727272727272727
2251,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170048_mimo5s_part0.csv,0,1,6,2,5,11,4.07761,1.5368530000000002,0.273289,2.0965219999999998,3.480176,3.7180719999999994,0.3769004392278811,0.45454545454545453
2251,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170048_mimo5s_part0.csv,0,1,6,3,7,11,4.07761,2.136456,0.43987600000000004,3.6036384999999997,3.795292,3.804321,0.5239480970470447,0.6363636363636364
2251,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170048_mimo5s_part0.csv,0,1,6,5,11,11,4.07761,3.804321,2.3463955,3.903708,4.062032,4.07761,0.9329781416074612,1.0
2252,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position1_activity6/20250813=170335_mimo5s_part0.csv,2,1,6,1,3,15,5.069287,0.630719,0.3185765,0.8567235,1.3612117999999997,1.5621999999999998,0.12441966690779196,0.2
2252,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position1_activity6/20250813=170335_mimo5s_part0.csv,2,1,6,2,5,15,5.069287,1.3540960000000002,1.044196,1.6944240000000002,1.8686289999999997,2.422233,0.2671176439605807,0.3333333333333333
2252,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position1_activity6/20250813=170335_mimo5s_part0.csv,2,1,6,3,7,15,5.069287,2.004768,1.601795,2.3507985,2.7131809999999996,3.272623,0.39547336735915717,0.4666666666666667
2252,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position1_activity6/20250813=170335_mimo5s_part0.csv,2,1,6,5,11,15,5.069287,3.064519,2.222203,3.6296565,4.2731872,4.6267190000000005,0.6045266326408428,0.7333333333333333
2253,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170105_mimo5s_part0.csv,0,1,6,1,3,14,5.618352,0.32218300000000033,0.1642165,1.0949104999999997,2.374191300000001,3.13218,0.05734475162823553,0.21428571428571427
2253,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170105_mimo5s_part0.csv,0,1,6,2,5,14,5.618352,0.6794575000000003,0.3408612499999999,1.8612619999999995,3.3650525000000004,4.6130949999999995,0.12093537393171526,0.35714285714285715
2253,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170105_mimo5s_part0.csv,0,1,6,3,7,14,5.618352,1.3427124999999998,0.6676567500000004,3.15637875,4.666082899999999,4.781924,0.23898689508952087,0.5
2253,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170105_mimo5s_part0.csv,0,1,6,5,11,14,5.618352,2.6028395,0.9484842500000004,4.9364615,5.3315038,5.392588,0.4632745509715305,0.7857142857142857
2254,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170011_mimo5s_part0.csv,0,1,6,1,3,7,4.915175,1.5418939999999997,0.9514149999999999,1.8542180000000001,2.1870712,2.673964,0.3137007329342292,0.42857142857142855
2254,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170011_mimo5s_part0.csv,0,1,6,2,5,7,4.915175,2.6771899999999995,2.0502305,3.2285344999999994,3.8505916,4.519924,0.5446784702477531,0.7142857142857143
2254,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170011_mimo5s_part0.csv,0,1,6,3,7,7,4.915175,3.4043699999999997,2.8649444999999996,4.7175495,4.9132394,4.915175,0.692624372479108,1.0
2254,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170011_mimo5s_part0.csv,0,1,6,5,11,7,4.915175,4.915175,4.913562,4.915175,4.915175,4.915175,1.0,1.0
2255,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170112_mimo5s_part0.csv,0,1,6,1,3,10,4.228024,0.31980399999999987,0.2116437499999999,0.6704624999999999,2.8700424,3.144897,0.07563911652346342,0.3
2255,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170112_mimo5s_part0.csv,0,1,6,2,5,10,4.228024,0.8581919999999996,0.5041334999999999,3.0782285,3.2309101,3.241306,0.20297708811492077,0.5
2255,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170112_mimo5s_part0.csv,0,1,6,3,7,10,4.228024,2.0629239999999998,0.9663412499999996,3.2384182499999996,3.2887464,3.471189,0.4879168140956626,0.7
2255,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170112_mimo5s_part0.csv,0,1,6,5,11,10,4.228024,3.49451,1.6294639999999998,3.79751725,4.228024,4.228024,0.8265113916098868,1.0
2256,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170018_mimo5s_part0.csv,0,1,6,1,3,7,3.2868359999999996,0.6271059999999999,0.4175184999999999,1.4144755,1.9856596000000002,2.126566,0.1907932126823486,0.42857142857142855
2256,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170018_mimo5s_part0.csv,0,1,6,2,5,7,3.2868359999999996,2.349607,0.7351964999999998,2.628695,2.7837836,2.828951,0.7148537377587443,0.7142857142857143
2256,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170018_mimo5s_part0.csv,0,1,6,3,7,7,3.2868359999999996,2.753672,2.5046684999999997,2.9798875000000002,3.1932288,3.2868359999999996,0.837788073393379,1.0
2256,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170018_mimo5s_part0.csv,0,1,6,5,11,7,3.2868359999999996,3.2868359999999996,3.20883,3.2868359999999996,3.2868359999999996,3.2868359999999996,1.0,1.0
2257,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170003_mimo5s_part0.csv,0,1,6,1,3,7,3.71567,0.38771699999999987,0.24829199999999996,1.6914715,2.965595,3.144707,0.10434645703197536,0.42857142857142855
2257,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170003_mimo5s_part0.csv,0,1,6,2,5,7,3.71567,3.159525,0.47193099999999993,3.355448,3.4427354,3.532424,0.8503244367772165,0.7142857142857143
2257,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170003_mimo5s_part0.csv,0,1,6,3,7,7,3.71567,3.402332,3.2437389999999997,3.6143525,3.7040366,3.71567,0.9156711979266189,1.0
2257,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170003_mimo5s_part0.csv,0,1,6,5,11,7,3.71567,3.71567,3.7059755,3.71567,3.71567,3.71567,1.0,1.0
2258,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position4_activity6/20250813=173349_mimo5s_part0.csv,0,4,6,1,3,55,5.47415,0.10766700000000018,0.019265500000000157,0.2512844999999997,0.37068080000000037,1.516031,0.01966825899911405,0.05454545454545454
2258,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position4_activity6/20250813=173349_mimo5s_part0.csv,0,4,6,2,5,55,5.47415,0.24365199999999998,0.14937250000000013,0.44930450000000044,0.9979072,1.531048,0.04450955856160317,0.09090909090909091
2258,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position4_activity6/20250813=173349_mimo5s_part0.csv,0,4,6,3,7,55,5.47415,0.3960409999999994,0.2523885000000001,0.7404085,1.3505896000000004,1.5609309999999998,0.07234748773782221,0.12727272727272726
2258,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position4_activity6/20250813=173349_mimo5s_part0.csv,0,4,6,5,11,55,5.47415,0.7724000000000002,0.5032334999999999,1.3066189999999998,1.6452008000000002,1.700456,0.14109953143410398,0.2
2259,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170120_mimo5s_part0.csv,0,1,6,1,3,7,3.764618,1.562884,0.25093950000000004,1.7786365,1.8019398,1.831788,0.4151507536754061,0.42857142857142855
2259,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170120_mimo5s_part0.csv,0,1,6,2,5,7,3.764618,1.907165,1.8446205,2.067282,2.7439496000000005,3.557273,0.5066025291277894,0.7142857142857143
2259,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170120_mimo5s_part0.csv,0,1,6,3,7,7,3.764618,2.201734,1.9199975,3.6609455,3.7193708,3.764618,0.5848492463245939,1.0
2259,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170120_mimo5s_part0.csv,0,1,6,5,11,7,3.764618,3.764618,3.726912,3.764618,3.764618,3.764618,1.0,1.0
2260,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position1_activity6/20250813=170344_mimo5s_part0.csv,2,1,6,1,3,28,5.809309,0.2606275,0.10795824999999959,0.47654674999999946,0.9888303000000003,2.0772589999999997,0.0448637695120022,0.10714285714285714
2260,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position1_activity6/20250813=170344_mimo5s_part0.csv,2,1,6,2,5,28,5.809309,0.46603799999999973,0.27909675000000056,1.1626760000000003,1.7402279000000003,2.7536169999999998,0.08022262200203152,0.17857142857142858
2260,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position1_activity6/20250813=170344_mimo5s_part0.csv,2,1,6,3,7,28,5.809309,0.7267220000000001,0.3420185,1.7151247500000002,2.4225506,3.131265,0.12509611728348416,0.25
2260,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position1_activity6/20250813=170344_mimo5s_part0.csv,2,1,6,5,11,28,5.809309,1.273343,0.7083327500000001,2.66151475,3.3022867,4.230328,0.2191900964469268,0.39285714285714285
2261,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170033_mimo5s_part0.csv,0,1,6,1,3,7,3.499323,0.387351,0.3221780000000001,1.5691184999999999,2.3820474000000003,2.752542,0.1106931254988465,0.42857142857142855
2261,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170033_mimo5s_part0.csv,0,1,6,2,5,7,3.499323,2.4199770000000003,0.7333485,3.1251045,3.1388994,3.139893,0.6915557666440052,0.7142857142857143
2261,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170033_mimo5s_part0.csv,0,1,6,3,7,7,3.499323,3.139893,2.7659745,3.3187800000000003,3.453627,3.499323,0.8972858464337244,1.0
2261,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170033_mimo5s_part0.csv,0,1,6,5,11,7,3.499323,3.499323,3.461243,3.499323,3.499323,3.499323,1.0,1.0
2262,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position1_activity6/20250813=170445_mimo5s_part0.csv,2,1,6,1,3,30,3.0221739999999997,0.21449699999999994,0.03254400000000013,0.30851575,0.4536931,0.6239089999999999,0.07097440451807208,0.1
2262,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position1_activity6/20250813=170445_mimo5s_part0.csv,2,1,6,2,5,30,3.0221739999999997,0.34002750000000015,0.24689424999999993,0.59378725,0.7261301000000002,0.8471609999999999,0.11251089447530162,0.16666666666666666
2262,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position1_activity6/20250813=170445_mimo5s_part0.csv,2,1,6,3,7,30,3.0221739999999997,0.5713350000000001,0.31577350000000015,0.771791,1.0040454,1.340241,0.1890476855402767,0.23333333333333334
2262,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position1_activity6/20250813=170445_mimo5s_part0.csv,2,1,6,5,11,30,3.0221739999999997,0.8493594999999999,0.5903919999999998,1.3224005,1.4940691000000001,1.844137,0.2810425541348711,0.36666666666666664
2263,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=165924_mimo5s_part0.csv,0,1,6,1,3,11,5.849666,0.7753960000000006,0.43208350000000006,1.309072,2.5981549999999998,2.760896,0.13255389282054747,0.2727272727272727
2263,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=165924_mimo5s_part0.csv,0,1,6,2,5,11,5.849666,1.8627570000000002,1.6257555000000001,2.8665244999999997,3.135413,3.135413,0.3184381809149446,0.45454545454545453
2263,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=165924_mimo5s_part0.csv,0,1,6,3,7,11,5.849666,2.7142530000000002,2.282429,3.322412,4.264798,4.623653,0.46400136349665094,0.6363636363636364
2263,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=165924_mimo5s_part0.csv,0,1,6,5,11,11,5.849666,4.264798,2.982882,5.217143,5.475149,5.849666,0.7290669245047495,1.0
2264,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170040_mimo5s_part0.csv,0,1,6,1,3,11,6.428495,1.3613689999999998,0.6136004999999998,1.651286,2.077088,2.121433,0.21177102883334278,0.2727272727272727
2264,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170040_mimo5s_part0.csv,0,1,6,2,5,11,6.428495,2.121433,1.7956714999999999,2.469372,2.61507,3.190582,0.3300046122770571,0.45454545454545453
2264,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170040_mimo5s_part0.csv,0,1,6,3,7,11,6.428495,2.61507,2.469372,3.565663,3.924146,3.9764389999999996,0.4067935029894244,0.6363636363636364
2264,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170040_mimo5s_part0.csv,0,1,6,5,11,11,6.428495,4.051464999999999,3.9329764999999997,4.97616,5.6949309999999995,6.428495,0.6302353816873155,1.0
2265,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170056_mimo5s_part0.csv,0,1,6,1,3,11,4.695239,0.862473,0.38058499999999995,1.3474844999999998,1.461272,1.536452,0.18369096865995535,0.2727272727272727
2265,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170056_mimo5s_part0.csv,0,1,6,2,5,11,4.695239,1.536452,1.3826835,1.8162539999999998,1.878962,2.1473759999999995,0.32723616412284867,0.45454545454545453
2265,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170056_mimo5s_part0.csv,0,1,6,3,7,11,4.695239,2.128119,1.860855,2.6238485,2.816277,3.289028,0.453250409617061,0.6363636363636364
2265,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170056_mimo5s_part0.csv,0,1,6,5,11,11,4.695239,3.233967,2.8323085,3.500327,4.620985999999999,4.695239,0.6887758003373204,1.0
2266,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=165955_mimo5s_part0.csv,0,1,6,1,3,18,5.92632,0.5343009999999998,0.2411802500000002,1.1379735000000002,1.3792075,1.633053,0.0901572982896637,0.16666666666666666
2266,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=165955_mimo5s_part0.csv,0,1,6,2,5,18,5.92632,1.3385824999999998,0.5113997500000003,2.115121,2.3139746,2.7675449999999997,0.22587077646836484,0.2777777777777778
2266,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=165955_mimo5s_part0.csv,0,1,6,3,7,18,5.92632,1.8253079999999997,0.8177030000000005,2.808255,3.5598378999999998,3.782397,0.30800024298384154,0.3888888888888889
2266,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=165955_mimo5s_part0.csv,0,1,6,5,11,18,5.92632,3.1236015000000004,1.2553632499999998,4.2005764999999995,4.9900607,5.087202,0.5270727027902645,0.6111111111111112
2267,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=165948_mimo5s_part0.csv,0,1,6,1,3,25,4.77971,0.3066810000000001,0.148995,0.5069529999999999,0.8251988000000001,1.4769109999999999,0.06416309776116126,0.12
2267,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=165948_mimo5s_part0.csv,0,1,6,2,5,25,4.77971,0.5368879999999999,0.329647,0.8961119999999996,1.7908304,1.867518,0.11232648005841357,0.2
2267,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=165948_mimo5s_part0.csv,0,1,6,3,7,25,4.77971,0.836376,0.56655,1.2229129999999997,2.2167426,2.5802989999999997,0.1749846748024462,0.28
2267,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=165948_mimo5s_part0.csv,0,1,6,5,11,25,4.77971,1.171866,1.0136319999999999,2.4737769999999997,2.9409534,3.0904309999999997,0.24517512568754174,0.44
2268,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position1_activity6/20250813=170326_mimo5s_part0.csv,2,1,6,1,3,37,5.701092,0.05063200000000023,0.025567999999999813,0.30412700000000026,1.202491,1.835766,0.008881105584684518,0.08108108108108109
2268,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position1_activity6/20250813=170326_mimo5s_part0.csv,2,1,6,2,5,37,5.701092,0.2151519999999998,0.10923200000000044,0.4319069999999998,2.1408723999999992,3.006789,0.037738734965161023,0.13513513513513514
2268,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position1_activity6/20250813=170326_mimo5s_part0.csv,2,1,6,3,7,37,5.701092,0.338743,0.20347700000000035,0.5750830000000002,2.6855371999999993,4.3660939999999995,0.059417213404028564,0.1891891891891892
2268,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position1_activity6/20250813=170326_mimo5s_part0.csv,2,1,6,5,11,37,5.701092,0.561992,0.3016610000000002,2.2727959999999996,4.382466,4.721185,0.09857620259416969,0.2972972972972973
2269,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=165935_mimo5s_part0.csv,0,1,6,1,3,15,4.9985539999999995,0.6188720000000001,0.23385649999999947,0.9444275000000001,1.4911443999999996,1.865694,0.12381020591154965,0.2
2269,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=165935_mimo5s_part0.csv,0,1,6,2,5,15,4.9985539999999995,1.0725829999999998,1.0260109999999998,1.591132,2.3915012,2.7898080000000003,0.2145786561473578,0.3333333333333333
2269,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=165935_mimo5s_part0.csv,0,1,6,3,7,15,4.9985539999999995,1.8509149999999999,1.4163929999999998,2.551995,2.8880512,2.938277,0.3702900878934188,0.4666666666666667
2269,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=165935_mimo5s_part0.csv,0,1,6,5,11,15,4.9985539999999995,2.866621,2.1329679999999995,3.5821609999999997,3.9009968,4.269626000000001,0.5734900533234212,0.7333333333333333
2270,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user1_position1_activity6/20250813=165726_mimo5s_part0.csv,1,1,6,1,3,15,4.904552,0.6279239999999999,0.2248135,1.0481305,1.1909725999999998,1.426868,0.12802881894207666,0.2
2270,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user1_position1_activity6/20250813=165726_mimo5s_part0.csv,1,1,6,2,5,15,4.904552,1.255399,1.0126205,1.6147719999999999,1.8140804,1.852147,0.2559660902769509,0.3333333333333333
2270,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user1_position1_activity6/20250813=165726_mimo5s_part0.csv,1,1,6,3,7,15,4.904552,1.675134,1.4109715,2.116338,2.4862045999999998,2.993244,0.34154679163356816,0.4666666666666667
2270,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user1_position1_activity6/20250813=165726_mimo5s_part0.csv,1,1,6,5,11,15,4.904552,2.777542,2.1385385,3.4548449999999997,3.618795,3.714254,0.5663192071365539,0.7333333333333333
2271,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user1_position1_activity6/20250813=165823_mimo5s_part0.csv,1,1,6,1,3,12,3.686228,0.23477699999999996,0.21693699999999996,1.21430825,1.4721646999999998,1.777463,0.06369030890113145,0.25
