dataset,preset,model,status,best_val_acc,test_acc,output_dir,error,test_acc_pct
ElderAL,gesture_recognition,ei,ok,75.28089887640449,0.7296296296296296,/home/test/bupt_hjk/test_elderAL/result/source_action_position+gesture_recognition+ei,,72.96296296296296
ElderAL,gesture_recognition,fewsense,ok,57.11610486891386,0.6148148148148148,/home/test/bupt_hjk/test_elderAL/result/source_action_position+gesture_recognition+fewsense,,61.48148148148148
ElderAL,activity_detection,csimodel,ok,65.91760299625469,0.5666666666666667,/home/test/bupt_hjk/test_elderAL/result/source_action_position+activity_detection+csimodel,,56.666666666666664
ElderAL,activity_detection,mlpmodel,ok,46.25468164794008,0.5592592592592592,/home/test/bupt_hjk/test_elderAL/result/source_action_position+activity_detection+mlpmodel,,55.925925925925924
ElderAL,activity_detection,cnn1dmodel,ok,55.43071161048689,0.5222222222222223,/home/test/bupt_hjk/test_elderAL/result/source_action_position+activity_detection+cnn1dmodel,,52.22222222222223
ElderAL,activity_detection,cnn2dmodel,ok,38.20224719101124,0.4111111111111111,/home/test/bupt_hjk/test_elderAL/result/source_action_position+activity_detection+cnn2dmodel,,41.11111111111111
ElderAL,activity_detection,lstmmodel,ok,17.04119850187266,0.1666666666666666,/home/test/bupt_hjk/test_elderAL/result/source_action_position+activity_detection+lstmmodel,,16.66666666666666
ElderAL,activity_detection,resnet1d,ok,82.20973782771536,0.762962962962963,/home/test/bupt_hjk/test_elderAL/result/source_action_position+activity_detection+resnet1d,,76.29629629629629
ElderAL,activity_detection,resnet2d,ok,44.00749063670412,0.3888888888888889,/home/test/bupt_hjk/test_elderAL/result/source_action_position+activity_detection+resnet2d,,38.88888888888889
ElderAL,activity_detection,bilstmattention,ok,62.546816479400746,0.6,/home/test/bupt_hjk/test_elderAL/result/source_action_position+activity_detection+bilstmattention,,60.0
ElderAL,activity_detection,efficientnetcsi,failed,,,/home/test/bupt_hjk/test_elderAL/result/source_action_position+activity_detection+efficientnetcsi,"OutOfMemoryError('CUDA out of memory. Tried to allocate 840.00 MiB. GPU 0 has a total capacity of 79.25 GiB of which 311.25 MiB is free. Including non-PyTorch memory, this process has 78.93 GiB memory in use. Of the allocated memory 78.33 GiB is allocated by PyTorch, and 94.04 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)')",
ElderAL,activity_detection,visiontransformercsi,failed,,,/home/test/bupt_hjk/test_elderAL/result/source_action_position+activity_detection+visiontransformercsi,"OutOfMemoryError('CUDA out of memory. Tried to allocate 50.01 GiB. GPU 0 has a total capacity of 79.25 GiB of which 26.59 GiB is free. Including non-PyTorch memory, this process has 52.64 GiB memory in use. Of the allocated memory 52.04 GiB is allocated by PyTorch, and 91.96 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)')",
ElderAL,activity_detection,mambacsi,ok,71.16104868913858,0.6962962962962963,/home/test/bupt_hjk/test_elderAL/result/source_action_position+activity_detection+mambacsi,,69.62962962962963
ElderAL,activity_detection,graphneuralcsi,ok,16.853932584269664,0.1666666666666666,/home/test/bupt_hjk/test_elderAL/result/source_action_position+activity_detection+graphneuralcsi,,16.66666666666666
ElderAL,activity_detection,that,ok,74.34456928838951,0.7185185185185186,/home/test/bupt_hjk/test_elderAL/result/source_action_position+activity_detection+that,,71.85185185185186
ElderAL,activity_detection,csitime,ok,88.38951310861424,0.8740740740740741,/home/test/bupt_hjk/test_elderAL/result/source_action_position+activity_detection+csitime,,87.4074074074074
ElderAL,activity_detection,pa_csi,ok,79.40074906367042,0.7111111111111111,/home/test/bupt_hjk/test_elderAL/result/source_action_position+activity_detection+pa_csi,,71.11111111111111
ElderAL,activity_detection,wiflexformer,ok,78.08988764044943,0.7222222222222222,/home/test/bupt_hjk/test_elderAL/result/source_action_position+activity_detection+wiflexformer,,72.22222222222221
ElderAL,activity_detection,attentiongru,ok,83.33333333333333,0.7851851851851852,/home/test/bupt_hjk/test_elderAL/result/source_action_position+activity_detection+attentiongru,,78.51851851851852
ElderAL,activity_detection,ei,ok,64.04494382022472,0.7222222222222222,/home/test/bupt_hjk/test_elderAL/result/source_action_position+activity_detection+ei,,72.22222222222221
ElderAL,activity_detection,fewsense,ok,30.711610486891384,0.3407407407407407,/home/test/bupt_hjk/test_elderAL/result/source_action_position+activity_detection+fewsense,,34.07407407407407
ElderAL,localization,csimodel,ok,71.53558052434457,0.6518518518518519,/home/test/bupt_hjk/test_elderAL/result/source_action_position+localization+csimodel,,65.18518518518519
ElderAL,localization,mlpmodel,ok,73.22097378277154,0.6851851851851852,/home/test/bupt_hjk/test_elderAL/result/source_action_position+localization+mlpmodel,,68.51851851851852
ElderAL,localization,cnn1dmodel,ok,69.66292134831461,0.5592592592592592,/home/test/bupt_hjk/test_elderAL/result/source_action_position+localization+cnn1dmodel,,55.925925925925924
ElderAL,localization,cnn2dmodel,ok,41.19850187265918,0.3851851851851852,/home/test/bupt_hjk/test_elderAL/result/source_action_position+localization+cnn2dmodel,,38.51851851851852
ElderAL,localization,lstmmodel,ok,16.853932584269664,0.1666666666666666,/home/test/bupt_hjk/test_elderAL/result/source_action_position+localization+lstmmodel,,16.66666666666666
ElderAL,localization,resnet1d,ok,79.21348314606742,0.737037037037037,/home/test/bupt_hjk/test_elderAL/result/source_action_position+localization+resnet1d,,73.70370370370371
ElderAL,localization,resnet2d,ok,67.41573033707866,0.7,/home/test/bupt_hjk/test_elderAL/result/source_action_position+localization+resnet2d,,70.0
ElderAL,localization,bilstmattention,ok,60.29962546816479,0.5518518518518518,/home/test/bupt_hjk/test_elderAL/result/source_action_position+localization+bilstmattention,,55.18518518518518
ElderAL,localization,efficientnetcsi,ok,65.54307116104869,0.6518518518518519,/home/test/bupt_hjk/test_elderAL/result/source_action_position+localization+efficientnetcsi,,65.18518518518519
ElderAL,localization,visiontransformercsi,ok,56.55430711610487,0.4962962962962963,/home/test/bupt_hjk/test_elderAL/result/source_action_position+localization+visiontransformercsi,,49.629629629629626
ElderAL,localization,mambacsi,ok,78.46441947565543,0.7074074074074074,/home/test/bupt_hjk/test_elderAL/result/source_action_position+localization+mambacsi,,70.74074074074073
ElderAL,localization,graphneuralcsi,ok,16.853932584269664,0.1666666666666666,/home/test/bupt_hjk/test_elderAL/result/source_action_position+localization+graphneuralcsi,,16.66666666666666
ElderAL,localization,that,ok,81.27340823970037,0.7851851851851852,/home/test/bupt_hjk/test_elderAL/result/source_action_position+localization+that,,78.51851851851852
ElderAL,localization,csitime,ok,88.20224719101124,0.8814814814814815,/home/test/bupt_hjk/test_elderAL/result/source_action_position+localization+csitime,,88.14814814814815
ElderAL,localization,pa_csi,ok,77.52808988764045,0.7407407407407407,/home/test/bupt_hjk/test_elderAL/result/source_action_position+localization+pa_csi,,74.07407407407408
ElderAL,localization,wiflexformer,ok,72.28464419475655,0.6333333333333333,/home/test/bupt_hjk/test_elderAL/result/source_action_position+localization+wiflexformer,,63.33333333333333
ElderAL,localization,attentiongru,ok,74.15730337078652,0.662962962962963,/home/test/bupt_hjk/test_elderAL/result/source_action_position+localization+attentiongru,,66.2962962962963
ElderAL,localization,ei,ok,81.46067415730337,0.8222222222222222,/home/test/bupt_hjk/test_elderAL/result/source_action_position+localization+ei,,82.22222222222221
ElderAL,localization,fewsense,ok,36.14232209737828,0.3592592592592593,/home/test/bupt_hjk/test_elderAL/result/source_action_position+localization+fewsense,,35.92592592592593
