variant,amplitude_max_abs_error,adjacent_phase_jump_early_mean_rad,adjacent_phase_jump_late_mean_rad,late_relative_rotation_mean_rad,late_relative_rotation_gt_pi_over_2,late_relative_rotation_gt_3pi_over_4,phase_channel_std,zscore_amplitude_channel_std,zscore_phase_to_amplitude_std_ratio,minmax_amplitude_channel_std,minmax_phase_to_amplitude_std_ratio,minmax_exact_zero_fraction,linear_cancellation_ratio_mean,linear_cancellation_ratio_p10,linear_cancellation_ratio_lt_0_5,linear_late_minus_early_ratio,cubic_cancellation_ratio_mean,cubic_cancellation_ratio_p10,cubic_cancellation_ratio_lt_0_5,cubic_late_minus_early_ratio,sample_index,length
detrend_first50_only,7.62939453125e-06,0.822389543056488,1.4886409044265747,1.5493119955062866,0.5109123662856505,0.22478358601559137,1.8131647109985352,0.9999999999999999,1.8131647109985354,0.18324679394129784,9.894659939204029,0.0003927003927003927,0.8884506685521865,0.6467508981628508,0.04161084161084161,-0.07966445715578752,0.9614650636411177,0.7857760399942573,0.037075537075537075,-0.009668855217311867,15,2886
detrend_fullspan50_only,7.62939453125e-06,1.0998029708862305,1.161797285079956,0.9571530818939209,0.23646914406874234,0.11057439380171218,1.8066092729568481,0.9999999999999997,1.8066092729568488,0.1832467991129527,9.85888583976444,0.0003696003696003696,0.8939165839253842,0.7197632938804206,0.02440902440902441,-0.009282031800290969,0.9547355578742664,0.8067618695077848,0.01925771925771926,-0.012960441109912568,15,2886
robust_shared_first50,7.62939453125e-06,0.810399055480957,0.8140068054199219,3.2661780835496756e-08,0.0,0.0,1.808953881263733,1.0,1.808953881263733,0.1832467947517186,9.871680886504388,0.0003773003773003773,0.952245173517243,0.9240011195021045,0.0,-0.0002766152206761241,0.9958815577094602,0.9752801225507256,0.0,-1.113692538645683e-05,15,2886
robust_window_limited,7.62939453125e-06,0.8507704734802246,0.8543230891227722,0.24799348413944244,0.08045977011494253,0.034482758620689655,1.786146640777588,0.9999999999999999,1.7861466407775881,0.18324679729957347,9.747218871484995,0.000385000385000385,0.95440880767069,0.9236652101400282,0.0,-0.00026301378766901973,0.9968834882365152,0.9748777454795643,0.0,5.847987752638506e-05,15,2886
robust_fullspan50,7.62939453125e-06,1.1327311992645264,1.3207271099090576,1.0151365995407104,0.32574489454301975,0.16142968737545235,1.733798861503601,1.0000000000000002,1.7337988615036006,0.18324680565623017,9.461550258923458,0.0004004004004004004,0.8867490995414453,0.6914348691074081,0.03455763455763456,-0.028767460723988836,0.9572359562169943,0.7745209113873446,0.01878031878031878,-0.005152048991726166,15,2886
robust_first50,7.62939453125e-06,0.7874408960342407,1.4544564485549927,1.4196281433105469,0.4194525483444131,0.19297909990913004,1.8137754201889038,1.0000000000000002,1.8137754201889034,0.1832468106846238,9.897991749010545,0.0003619003619003619,0.871577474581149,0.6390683381644725,0.06044506044506044,-0.12027133070059182,0.9498168362880947,0.7544717213033797,0.03688303688303688,-0.05526509592311768,15,2886
no_calibration,3.814697265625e-06,0.816162645816803,0.8123970627784729,0.00033372765756212175,0.0,0.0,1.8136693239212036,0.9999999999999994,1.8136693239212047,0.16683928213100513,10.87075717873851,0.0003820018365472911,0.9523792556531899,0.925318464534067,0.0,0.0005366932066739327,0.9962540391250052,0.9771879368098382,0.0,0.00011514210292129512,16,3025
linear_reference,7.62939453125e-06,0.112569160759449,0.11271867901086807,0.7779149413108826,0.0,0.0,0.31768524646759033,1.0000000000000004,0.31768524646759017,0.16683928043326376,1.9041393947672018,0.0003673094582185491,0.9995152222315975,0.9986390479242191,0.0,1.5312719149340737e-06,1.0013319722764007,0.9995856745920891,0.0,1.0441853845799542e-05,16,3025
common_only,0.0,0.8161629438400269,0.8124231696128845,0.0,0.0,0.0,1.835869550704956,0.9999999999999999,1.8358695507049563,0.16683927397435463,11.003821264453315,0.00035996326905417817,0.9523781967222443,0.9253164109854716,0.0,0.000533320468241727,0.9962524837454598,0.9771871445959834,0.0,0.00011006916227063179,16,3025
detrend_first50_only,7.62939453125e-06,1.1329751014709473,1.4808443784713745,1.5148710012435913,0.48412698412698413,0.23677248677248677,1.8129485845565796,0.9999999999999998,1.81294858455658,0.16683927956545752,10.866437383801394,0.00035996326905417817,0.873707417980356,0.6314090921954106,0.05315702479338843,-0.07038479016556365,0.9635578525667003,0.7387695947961846,0.023331496786042242,-0.030568887269556977,16,3025
detrend_fullspan50_only,7.62939453125e-06,1.590622901916504,1.561731219291687,1.5814229249954224,0.5061120233534027,0.2522958097670741,1.8146100044250488,1.0000000000000002,1.8146100044250484,0.1668392716520361,10.876396105406418,0.0003673094582185491,0.797207465494867,0.44412443976827837,0.12991000918273646,0.003722999256677628,0.9011552290304758,0.5383719879934967,0.08587695133149678,0.0063731325439737585,16,3025
robust_shared_first50,7.62939453125e-06,0.8161628842353821,0.8124231696128845,3.3043004776800444e-08,0.0,0.0,1.8139138221740723,0.9999999999999999,1.8139138221740725,0.1668392689654909,10.872223508419129,0.0003526170798898072,0.9523781963465058,0.9253163680801818,0.0,0.0005333197794943345,0.9962524832499229,0.9771871485320169,0.0,0.00011006835815841054,16,3025
robust_window_limited,7.62939453125e-06,0.9832513332366943,0.9799297451972961,0.5811421871185303,0.1724137931034483,0.11494252873563218,1.828345775604248,0.9999999999999998,1.8283457756042485,0.16683928007847496,10.95872491624432,0.0003526170798898072,0.9257215098984354,0.753330196675982,0.00020569329660238752,0.0013890577246504776,0.9817560313637178,0.8578124171534983,9.550045913682278e-05,0.0012342265897630211,16,3025
robust_fullspan50,7.62939453125e-06,1.5435947179794312,1.5346848964691162,1.533880352973938,0.4833515781791644,0.24040625190050477,1.8121119737625122,1.0,1.8121119737625122,0.16683928326232253,10.86142267174162,0.00035996326905417817,0.8004622310485591,0.44972732707125207,0.12621487603305784,0.003616731626172154,0.9031314090085976,0.5476316758430705,0.08099173553719008,0.008385634460444935,16,3025
robust_first50,7.62939453125e-06,1.2029668092727661,1.6867014169692993,1.5461186170578003,0.47541507024265645,0.231663929939792,1.82270348072052,1.0000000000000004,1.8227034807205191,0.1668392798315401,10.924906188524242,0.0003526170798898072,0.806692027983027,0.49063034132157435,0.1038971533516988,-0.13984733319153053,0.9048399398390925,0.5954338952947431,0.05161432506887052,-0.10049066887639435,16,3025
no_calibration,3.814697265625e-06,0.8525144457817078,0.8536366820335388,0.000335930148139596,0.0,0.0,1.8133481740951538,0.9999999999999997,1.8133481740951545,0.18656002032053268,9.719918399341951,0.0005110816256327092,0.9464292046989011,0.9156220285520899,0.0,-0.00010280144737706554,0.9951755648229127,0.9737054593729336,0.0,4.894528506294016e-05,17,2261
linear_reference,7.62939453125e-06,0.11332542449235916,0.11306463927030563,0.8228879570960999,0.0,0.0,0.30439573526382446,1.0,0.30439573526382446,0.18656001435227368,1.6316236698451705,0.00048159614723082214,0.9994847723132201,0.998440697072793,0.0,5.517841117796962e-06,1.0013283305160703,0.9996213660230144,0.0,-8.489222276031327e-06,17,2261
common_only,0.0,0.852515459060669,0.8535909056663513,0.0,0.0,0.0,1.8209906816482544,1.0,1.8209906816482544,0.18656001315391635,9.760884183396229,0.0004619391616295641,0.9464299522047628,0.915622317047305,0.0,-0.00010219352458007425,0.995177130055586,0.9737077792654215,0.0,5.068113326123225e-05,17,2261
detrend_first50_only,7.62939453125e-06,1.367692470550537,1.5158138275146484,1.5216566324234009,0.46827382768792597,0.23287559759943038,1.814798355102539,0.9999999999999998,1.8147983551025395,0.186560013841573,9.727692005017046,0.00047176765443019314,0.8202371817184037,0.511278146260371,0.09612265959015186,-0.05103497698244741,0.9270755006335063,0.6243304856266364,0.05498058872671876,-0.05267333291387921,17,2261
detrend_fullspan50_only,7.62939453125e-06,1.5200371742248535,1.5855263471603394,1.5926196575164795,0.5088597294273217,0.2617231207405147,1.8117049932479858,0.9999999999999996,1.8117049932479867,0.1865600228607534,9.711110480513957,0.0005110816256327092,0.8053792563362174,0.4518689261660857,0.12295444493586909,-0.036356066751285,0.9121715031582448,0.5597107519663064,0.07627893262568185,-0.04060702899291446,17,2261
robust_shared_first50,7.62939453125e-06,0.852515459060669,0.8535909056663513,3.309206775270468e-08,0.0,0.0,1.8113421201705933,0.9999999999999999,1.8113421201705935,0.18656000843952994,9.709166156892124,0.00048159614723082214,0.9464299523704452,0.9156223443750744,0.0,-0.00010219352459139852,0.9951771301975677,0.9737077328673738,0.0,5.068114613282493e-05,17,2261
robust_window_limited,7.62939453125e-06,1.2627307176589966,1.2606741189956665,1.0102734565734863,0.2988505747126437,0.13793103448275862,1.836380124092102,0.9999999999999999,1.8363801240921023,0.18656002367136618,9.843374201790239,0.0004914246400314512,0.8381930010576887,0.5041496988148061,0.09799990171507199,-0.0028762142989204875,0.9173415380583301,0.6059174373637237,0.06553638999459432,-0.0040607401751684424,17,2261
robust_fullspan50,7.62939453125e-06,1.506739854812622,1.5372120141983032,1.516627550125122,0.47458040891058895,0.23865323975180552,1.8029340505599976,1.0000000000000002,1.8029340505599971,0.18656001655704282,9.664096754669457,0.00048159614723082214,0.8087063591446692,0.4572827933774736,0.11944567300604453,-0.006796687431140591,0.9165180112460166,0.572734374649816,0.07292741658066736,-0.010976654273668895,17,2261
robust_first50,7.62939453125e-06,1.334334135055542,1.667544960975647,1.5865862369537354,0.5250534025022887,0.2568812938663412,1.8130240440368652,0.9999999999999998,1.8130240440368657,0.18656002303241437,9.718180854436625,0.00048159614723082214,0.8137143218971546,0.4735553490734504,0.11240847216079414,-0.07502085599211905,0.9164790518283599,0.586415616422615,0.0669516929578849,-0.049341078904821645,17,2261
no_calibration,3.814697265625e-06,0.8269991278648376,0.8272756934165955,2.1551139070652425e-05,0.0,0.0,1.8135008811950684,1.0000000000000004,1.8135008811950675,0.14442509354348235,12.556688292184308,0.0003985711599924798,0.9508698738026218,0.9184576960042234,0.0,-9.744123481769673e-05,0.9970108243702102,0.973545446232596,0.0,0.00010204293509374907,18,2955
linear_reference,7.62939453125e-06,0.12000880390405655,0.12022910267114639,0.7927155494689941,0.0,0.0,0.33851268887519836,0.9999999999999998,0.3385126888751984,0.14442509317265106,2.343863392703703,0.0003534498965971047,0.9993455775065228,0.9981538542732364,0.0,-1.098474029970209e-05,1.001111316410599,0.9992862840415008,0.0,2.1484961172379968e-05,18,2955
common_only,0.0,0.8269991278648376,0.8272755742073059,0.0,0.0,0.0,1.8032639026641846,0.9999999999999998,1.803263902664185,0.1444250893854364,12.48580776607103,0.00039105094942658395,0.9508699982609669,0.9184586970779787,0.0,-9.740401185653891e-05,0.9970110340840558,0.9735428803758311,0.0,0.00010207590827204793,18,2955
detrend_first50_only,7.62939453125e-06,0.9443528056144714,1.565443754196167,1.4965760707855225,0.4898140360713952,0.2140921409214092,1.818302869796753,1.0000000000000002,1.8183028697967525,0.1444250823534163,12.589938258420123,0.0003835307388606881,0.8539591264136701,0.580092135320952,0.07019364542207182,-0.1347950317400639,0.9562592588729724,0.6895707984064585,0.03459296860312089,-0.08213528634102185,18,2955
detrend_fullspan50_only,7.62939453125e-06,1.16099214553833,1.2644267082214355,1.0319766998291016,0.31716661994206147,0.14669968538765848,1.8163963556289673,0.9999999999999993,1.8163963556289684,0.14442509098117473,12.576736793371504,0.00039105094942658395,0.8917566171752388,0.7321172519314824,0.02573416055649558,-0.008299402766511199,0.970265668283843,0.8578069388182062,0.0036097010716300056,0.009094954201431027,18,2955
robust_shared_first50,7.62939453125e-06,0.8269991278648376,0.8272755742073059,3.225869704692741e-08,0.0,0.0,1.8161298036575317,1.0000000000000007,1.8161298036575306,0.14442508859008507,12.574891394473488,0.00037601052829479227,0.9508699983112338,0.9184586923759801,0.0,-9.740364743560104e-05,0.9970110341924514,0.9735428422956198,0.0,0.00010207633475389777,18,2955
robust_window_limited,7.62939453125e-06,0.9245147109031677,0.9280616044998169,0.17038880288600922,0.022988505747126436,0.0,1.8074678182601929,0.9999999999999998,1.8074678182601933,0.1444250966935867,12.5149150642075,0.0003835307388606881,0.9430575123552865,0.8987834125726732,0.0,-0.00043644517827579055,0.9922593272434627,0.9550568425410177,0.0,-0.00014489144945140087,18,2955
robust_fullspan50,7.62939453125e-06,1.0945398807525635,1.21844482421875,0.904321014881134,0.24935364296171697,0.1292714076566053,1.777518630027771,1.0000000000000004,1.77751863002777,0.14442508944166343,12.307547372132673,0.00034592968603120887,0.898181636359158,0.7352243305083527,0.027486369618349313,-0.018082430777383807,0.9810707740549279,0.845802404763688,0.005564955818762925,-0.0061490010376576976,18,2955
robust_first50,7.62939453125e-06,0.9037014245986938,1.5994596481323242,1.5869790315628052,0.49467339500981217,0.24500825468024795,1.7896721363067627,0.9999999999999998,1.7896721363067631,0.14442509023614453,12.391698238723832,0.00036097010716300054,0.8493288774763812,0.5277914666425852,0.0913931190073322,-0.11316027949002838,0.9349086584844131,0.665991351899779,0.05179169016732468,-0.06576508600860476,18,2955
no_calibration,3.814697265625e-06,0.8087214827537537,0.8129590749740601,7.113755418686196e-05,0.0,0.0,1.8132350444793701,1.0000000000000002,1.8132350444793697,0.1722119870405585,10.529087293164592,0.0003901487442087296,0.952157830098883,0.9189539705201337,0.0,-0.0007633119719864245,0.9967151037697193,0.977383604932878,0.0,-0.00021502980407839267,19,2734
linear_reference,7.62939453125e-06,0.12993919849395752,0.1267765909433365,0.7788122296333313,0.0,0.0,0.3294529318809509,1.0000000000000002,0.32945293188095087,0.17221198732325632,1.913066198246352,0.000365764447695684,0.9991925867313263,0.9977528385353888,0.0,7.826640594910117e-05,1.001409573148202,0.9990840209688049,0.0,-1.4414125685702217e-05,19,2734
common_only,0.0,0.8087215423583984,0.8129587173461914,0.0,0.0,0.0,1.8148199319839478,0.9999999999999998,1.8148199319839482,0.1722119906949823,10.538290189086268,0.00038202064537104773,0.9521575736467565,0.9189547160046662,0.0,-0.0007641843735000098,0.9967144592908022,0.9773825351112123,0.0,-0.0002170037368259825,19,2734
detrend_first50_only,7.62939453125e-06,1.06504225730896,1.7257753610610962,1.58621346950531,0.5032564244963902,0.2745325726594975,1.814691185951233,1.0,1.814691185951233,0.1722119814986914,10.53754314977801,0.00038202064537104773,0.8118731979207121,0.5002824112353086,0.0998618223197594,-0.157477728263825,0.9295776773197402,0.6359261310396676,0.0521742664390799,-0.13030357670362935,19,2734
detrend_fullspan50_only,7.62939453125e-06,1.2793091535568237,1.381380319595337,1.2421891689300537,0.36530856094646674,0.1641170629911984,1.8189350366592407,0.9999999999999999,1.818935036659241,0.172211991654526,10.562185706023314,0.000365764447695684,0.8536264524332716,0.5837518687562253,0.06660976997480289,-0.04154439824696432,0.9460256642156087,0.7064286110304391,0.04440380395025603,-0.04904356738151938,19,2734
robust_shared_first50,7.62939453125e-06,0.8087215423583984,0.8129587173461914,3.2591415788374434e-08,0.0,0.0,1.8116517066955566,1.0,1.8116517066955566,0.17221197740413646,10.519893761187609,0.00038202064537104773,0.9521575737143597,0.9189547550664422,0.0,-0.0007641841567764818,0.9967144593828223,0.9773824848858353,0.0,-0.00021700338830077381,19,2734
robust_window_limited,7.62939453125e-06,0.8417025208473206,0.8478402495384216,0.08363276720046997,0.0,0.0,1.8081907033920288,1.0,1.8081907033920288,0.17221199705582502,10.49979521929519,0.00037389254653336584,0.9490634610218709,0.9116040218416627,0.0,-0.0009285792670072901,0.99568852941017,0.9733414273283084,0.0,-0.00027013293432442964,19,2734
robust_fullspan50,7.62939453125e-06,1.2765482664108276,1.411424994468689,1.2968108654022217,0.3769037882230188,0.18276366940980462,1.796716570854187,0.9999999999999998,1.7967165708541875,0.17221198938654542,10.433167732713974,0.00038202064537104773,0.8526759728237647,0.5758615868460285,0.06668292286434203,-0.024788036381236722,0.948529485433442,0.6855157165190368,0.041843452816386247,-0.013038543413258497,19,2734
robust_first50,7.62939453125e-06,0.9711130857467651,1.758565902709961,1.5767672061920166,0.5238888608404436,0.22818532168761885,1.7980588674545288,0.9999999999999999,1.798058867454529,0.17221199495078834,10.44096183874036,0.00038202064537104773,0.8280828519641559,0.5193722806079162,0.09205071933674713,-0.15458089045589496,0.9357439857398975,0.6292151160793773,0.05735999349752093,-0.0917529076693342,19,2734
no_calibration,3.814697265625e-06,0.8066467642784119,0.8045164346694946,0.08799034357070923,0.027931718664477283,0.027931718664477283,1.7603123188018799,1.0000000000000018,1.7603123188018768,0.1726987445817602,10.192965345897468,0.07123332920434369,0.9174210824647422,0.8777725384633477,0.03668194392832074,-0.0018796326026707666,1.5260259416552513,0.9317144512280321,0.023006730253107066,-0.5275692449796874,20,2691
linear_reference,7.62939453125e-06,0.3799407482147217,0.3817661702632904,0.6903854012489319,0.03143814997263273,0.03143814997263273,0.8773743510246277,1.0,0.8773743510246277,0.17269873837907446,5.080374988604649,0.07122507122507123,0.9530727634116669,0.9139653511409398,0.03176844626119989,-0.0018993215017748533,1.4477136944337623,0.9528500003716849,0.019976051860109832,-0.19922428591437202,20,2691
common_only,0.0,0.8618342280387878,0.8603781461715698,0.0,0.0,0.0,1.7571651935577393,0.9999999999999994,1.7571651935577401,0.17269873547631628,10.174742673774325,0.07123332920434369,0.9174205886158893,0.8777718406644269,0.036690201907593215,-0.001881174594643209,1.5262632326134074,0.931705558591611,0.022998472273834593,-0.5276014086550613,20,2691
detrend_first50_only,7.62939453125e-06,0.999511182308197,1.4399641752243042,1.4603086709976196,0.4571702244116037,0.21938286808976465,1.747908115386963,0.9999999999999997,1.7479081153869636,0.1726987308984933,10.121140475631673,0.07124158718361617,0.8240601768255011,0.4455051830016579,0.12096288038317024,-0.12447880962885782,1.3284459034380915,0.576606860762533,0.07879763821792807,-0.4929297973365585,20,2691
detrend_fullspan50_only,7.62939453125e-06,1.3237800598144531,1.3653688430786133,1.373193621635437,0.4257662835249042,0.24019909688013136,1.7522064447402954,1.0000000000000009,1.7522064447402939,0.17269873641346528,10.146029329046534,0.07123332920434369,0.8246106192776159,0.4823162860015734,0.10618935546471778,-0.0321101787892234,1.6289077647127734,0.6008499375119933,0.06475907345472563,-0.6695047216974648,20,2691
robust_shared_first50,7.62939453125e-06,0.8621566295623779,0.8595721125602722,0.11236097663640976,0.03576559934318555,0.03576559934318555,1.7479474544525146,1.0,1.7479474544525146,0.172698735514638,10.121367995218229,0.07123332920434369,0.9174205868636517,0.8777718497392666,0.03669845988686568,-0.0018811759796186767,1.5254657774879197,0.9317055570130846,0.022998472273834593,-0.5263773965480889,20,2691
robust_window_limited,7.62939453125e-06,0.9889093041419983,0.9899294376373291,0.694390594959259,0.1952312534209086,0.11094006568144499,1.7269545793533325,0.9999999999999994,1.7269545793533334,0.172698732697557,9.999810377171123,0.07123332920434369,0.900306447765298,0.714328080968965,0.0410338990049135,0.00018149294983693665,1.5043202892617145,0.8203024051254657,0.027325653412609934,-0.10589356522751525,20,2691
robust_fullspan50,7.62939453125e-06,1.3377642631530762,1.4531725645065308,1.4499844312667847,0.4675355774493706,0.25980090311986864,1.7373427152633667,0.9999999999999984,1.7373427152633694,0.17269873435178407,10.059962059272724,0.07123332920434369,0.818160370911644,0.45013318408614056,0.1187001940625129,-0.03724089297186384,1.5561820328184537,0.5591399972549501,0.08044923407242248,-0.7410949658322754,20,2691
robust_first50,7.62939453125e-06,0.9749120473861694,1.398552656173706,1.363062858581543,0.40831964969896006,0.2008244389709907,1.7380715608596802,1.0000000000000009,1.7380715608596786,0.17269873451921597,10.064182379207226,0.07122507122507123,0.8375436923162406,0.4848180995594976,0.10515710805565878,-0.09535462291615315,1.4450876790816531,0.5616630869866416,0.08195218630001239,-0.2383297818969523,20,2691
no_calibration,3.814697265625e-06,0.7742146253585815,0.7707744240760803,0.0003949371457565576,0.0,0.0,1.8122881650924683,0.9999999999999999,1.8122881650924685,0.14528803740861354,12.47376038259448,0.0004109257916364515,0.9563906408935413,0.9214731960356948,0.0,0.0003365430588385676,0.9962827162712315,0.9787151136323954,0.0,1.7244100689262076e-05,21,2758
linear_reference,7.62939453125e-06,0.11926694214344025,0.11823704838752747,0.7364611029624939,0.0,0.0,0.3267323672771454,1.0000000000000002,0.32673236727714533,0.14528803877405275,2.2488593695264134,0.0003786963177826122,0.9993802651807363,0.9982379076786897,0.0,3.143520959736357e-05,1.0012539967290708,0.9993626267942751,0.0,3.28501802271397e-05,21,2758
common_only,0.0,0.7742142081260681,0.7707687020301819,0.0,0.0,0.0,1.8101916313171387,0.9999999999999999,1.810191631317139,0.14528803849394414,12.459330100960724,0.0003948110547095319,0.9563926158956433,0.9214822322131936,0.0,0.00034000419649526936,0.9962838748519568,0.9787195130572859,0.0,1.8004421142858718e-05,21,2758
detrend_first50_only,7.62939453125e-06,1.524886131286621,1.562599539756775,1.5875340700149536,0.5086999316016882,0.2329045926963949,1.8123873472213745,1.0000000000000002,1.812387347221374,0.14528803764468537,12.474443020930096,0.00036258158085569254,0.8060394542402748,0.4709949263579504,0.11629199903311578,0.0014297334700189568,0.9145388474876075,0.5675888110367935,0.07385383933607284,0.00540965647208469,21,2758
detrend_fullspan50_only,7.62939453125e-06,1.5588725805282593,1.5878666639328003,1.567794919013977,0.4983734547820429,0.24997080559865206,1.8116298913955688,1.0,1.8116298913955688,0.14528804206115448,12.46922916500602,0.00038675368624607205,0.8005971449892851,0.4557155939843552,0.1242123922326968,0.002057081050326537,0.906834088366372,0.5544468317932125,0.0790991862057852,0.005077111586351046,21,2758
robust_shared_first50,7.62939453125e-06,0.7742142081260681,0.7707687020301819,3.244084467723951e-08,0.0,0.0,1.8138713836669922,0.9999999999999998,1.8138713836669926,0.145288033565499,12.484657814913984,0.00038675368624607205,0.9563926158291003,0.9214822570604146,0.0,0.00034000349331919644,0.9962838747581398,0.9787194491201946,0.0,1.8003561458868056e-05,21,2758
robust_window_limited,1.1444091796875e-05,1.3952951431274414,1.4059772491455078,1.1557323932647705,0.3333333333333333,0.20689655172413793,1.7936078310012817,1.0000000000000002,1.7936078310012813,0.14528803991054415,12.34518568841338,0.00038675368624607205,0.8489404971135561,0.6636803037230572,0.03754733703972283,-0.00026803482969195436,0.9263121064756367,0.7222409668969048,0.011513979534284104,-2.3880943365028884e-05,21,2758
robust_fullspan50,7.62939453125e-06,1.5620112419128418,1.5705374479293823,1.5578112602233887,0.4948033965600654,0.2464174298917305,1.8157997131347656,1.0,1.8157997131347656,0.14528803858535572,12.49792984209086,0.0004028684231729917,0.8000152951182388,0.45457250345169753,0.1245749738135525,-0.00016018636284542698,0.9057486531759412,0.5488215146953755,0.08150028200789622,-0.0017403605254158183,21,2758
robust_first50,7.62939453125e-06,1.5143762826919556,1.522071361541748,1.5120474100112915,0.48043975109687537,0.20914869125669386,1.812835693359375,0.9999999999999997,1.8128356933593757,0.14528803891591452,12.477528824024901,0.00038675368624607205,0.8141568594148932,0.4682454455692536,0.11505116428974296,0.02129156949166333,0.9213724790700661,0.571294367637901,0.07474820723551688,0.03651611445948044,21,2758
no_calibration,3.814697265625e-06,0.8119668364524841,0.8156687021255493,0.00036781642120331526,0.0,0.0,1.813474178314209,1.0,1.813474178314209,0.18412366929545207,9.849218111139406,0.00047261985912292663,0.9521145302488176,0.9217681008400446,0.0,-0.00040264531449729635,0.995971125745153,0.9762999519570131,0.0,-2.935788705404896e-05,22,2445
linear_reference,7.62939453125e-06,0.12852056324481964,0.12706267833709717,0.7773709893226624,0.0,0.0,0.37466853857040405,0.9999999999999997,0.37466853857040416,0.1841236700545458,2.0348743779624323,0.00043626448534423996,0.9992132438776457,0.9977484679773223,0.0,3.3113878974866395e-05,1.0012196587935083,0.999218406059492,0.0,-8.474006290670744e-06,22,2445
common_only,0.0,0.8119664788246155,0.8156658411026001,0.0,0.0,0.0,1.8178402185440063,1.0,1.8178402185440063,0.18412366935804234,9.872930649720429,0.00043626448534423996,0.9521152930250921,0.921768574554603,0.0,-0.00040082561140353246,0.995971465807779,0.9763017008815206,0.0,-2.81879586865319e-05,22,2445
detrend_first50_only,7.62939453125e-06,1.0183191299438477,1.6291289329528809,1.655753254890442,0.5562390654100119,0.24943093101567057,1.8128011226654053,1.0,1.8128011226654053,0.18412366758947443,9.845562748115904,0.00043626448534423996,0.8265072730165278,0.48124393529257947,0.10773915019313793,-0.1100299989136595,0.9233079570300168,0.6094558062145635,0.05870483980913429,-0.056250907391772076,22,2445
detrend_fullspan50_only,7.62939453125e-06,1.4343377351760864,1.5257444381713867,1.5169283151626587,0.48761216772955585,0.23376037022405327,1.8093286752700806,0.9999999999999996,1.8093286752700815,0.18412366579299502,9.826703522752242,0.0004180867984548966,0.8342206193375207,0.5350404482802906,0.08801635991820041,-0.014680501402239754,0.9453316778210634,0.6441345245571911,0.052024539877300616,-0.008685499944297237,22,2445
robust_shared_first50,7.62939453125e-06,0.8119664788246155,0.8156658411026001,3.215283683744019e-08,0.0,0.0,1.8142799139022827,0.9999999999999996,1.8142799139022836,0.18412366749062792,9.853594264271493,0.00043626448534423996,0.9521152927494162,0.9217685870197395,0.0,-0.0004008256327115989,0.9959714654963058,0.9763016154482403,0.0,-2.8187815882985134e-05,22,2445
robust_window_limited,7.62939453125e-06,1.1474868059158325,1.155735731124878,0.9224072694778442,0.3218390804597701,0.19540229885057472,1.8234082460403442,0.9999999999999996,1.8234082460403451,0.18412366473882733,9.903171591912328,0.00043626448534423996,0.8972785680660462,0.661086969864412,0.0229675073846853,-0.00041856387704719555,0.9659235611270737,0.7149920845443566,0.025948648034537607,-0.00034729895982654746,22,2445
robust_fullspan50,7.62939453125e-06,1.4649854898452759,1.55483078956604,1.516375184059143,0.4868408676185639,0.24754971123276331,1.8155579566955566,0.9999999999999998,1.815557956695557,0.18412366295399332,9.860535726737128,0.0004180867984548966,0.8205547147988905,0.48979250216383313,0.10413996818904794,-0.04069073520409383,0.9250697438659288,0.6088999601328365,0.06088616223585549,-0.04562816087725097,22,2445
robust_first50,7.62939453125e-06,1.0815633535385132,1.6010595560073853,1.55539071559906,0.5083808341328517,0.2563350076189401,1.8078054189682007,1.0000000000000002,1.8078054189682002,0.18412366412555084,9.818430605071429,0.00046353101567825496,0.8225306287402934,0.48587351034549586,0.10605771415587366,-0.0706389348917349,0.9257190652169601,0.6080535958121344,0.063031129288798,-0.023847719282542368,22,2445
no_calibration,3.814697265625e-06,0.847977340221405,0.8476738929748535,0.00032967969309538603,0.0,0.0,1.8120150566101074,1.0000000000000002,1.812015056610107,0.1656187836652754,10.940878905814746,0.0004422747945091167,0.9477562133961637,0.9132904658148283,0.0,3.600391070779363e-05,0.9954281733871417,0.9739119517169732,0.0,-2.8669997078067944e-05,23,2663
linear_reference,7.62939453125e-06,0.12937910854816437,0.12961599230766296,0.8094274997711182,0.0015037593984962407,0.0,0.36974644660949707,0.9999999999999998,0.3697464466094971,0.16561878100126007,2.2325152037357645,0.000417240372178412,0.999227300940136,0.9978027360194482,0.0,9.397008865263956e-06,1.0013245931581432,0.999247599991634,0.0,2.745272483384298e-05,23,2663
common_only,0.0,0.8479771614074707,0.8476689457893372,0.0,0.0,0.0,1.8265435695648193,0.9999999999999996,1.8265435695648202,0.1656187860714853,11.028601361541416,0.00042558517962198024,0.9477562360120246,0.9132934475878257,0.0,3.523014759287957e-05,0.9954292211749853,0.9739156577087884,0.0,-2.7095445050639988e-05,23,2663
detrend_first50_only,7.62939453125e-06,1.0833399295806885,1.5649622678756714,1.5485554933547974,0.48746002938380434,0.2611528822055138,1.8149867057800293,0.9999999999999999,1.8149867057800295,0.16561878693489476,10.958821395627695,0.00040889556473484374,0.8246944719304785,0.44432429659692735,0.12479659531856302,-0.1404579221226525,0.9243189001261982,0.5694012523425145,0.07562898986105895,-0.11243242970250844,23,2663
