half_window,full_window_frames,nominal_window_duration_ms,sample_index,file_name,frames,values,replaced_values,frames_with_any_replacement,frames_with_at_least_1pct_channels_replaced,absolute_change_sum,raw_total_variation,filtered_total_variation,raw_dynamic_peak_sum,filtered_dynamic_peak_sum,waveform_correlation,normalized_mae,replacement_run_count,replacement_rate,total_variation_retention,dynamic_peak_retention
5,11,55.0,29,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_09.npy,1000,270000,6976,984,858,8036.691997557182,170159.80270982403,157941.56014275015,1085.2205561206733,1063.458408083837,0.9991048720552479,0.0065343088149023495,6511,0.025837037037037037,0.9281954822907863,0.9799467970689485
5,11,55.0,30,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_10.npy,1000,270000,7459,989,872,8856.879269726045,169568.4043185268,156290.166163194,1038.6828958505512,1026.2610659231239,0.9989840735547448,0.006887403370531282,6957,0.027625925925925925,0.9216939133873654,0.9880407870611411
10,21,105.0,1,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_01.npy,1000,270000,2190,696,290,4081.4473143540786,182653.30049665805,178389.0768387813,1647.9074550330538,1635.492557051969,0.9991919322343643,0.0039177745018130735,2021,0.00811111111111111,0.9766540016179189,0.9924662650544076
10,21,105.0,2,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_02.npy,1000,270000,2824,733,344,5377.403532557588,188559.41739177622,183925.19803959905,1588.4336599956305,1562.798775186558,0.9988730575852365,0.005041050949783257,2473,0.010459259259259258,0.9754230288983737,0.9838615326187793
10,21,105.0,3,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_03.npy,1000,270000,2560,712,328,4608.707251387921,182526.19356765493,178109.38347388536,1617.6252862518363,1602.918297575668,0.9991068287079649,0.004000966500040921,2311,0.009481481481481481,0.9758017739402841,0.9909082846310807
10,21,105.0,4,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_04.npy,1000,270000,2262,682,310,4048.5423513983214,180427.84867812475,176371.39505743585,1703.9880174076184,1687.995202551239,0.9992293819191318,0.0036376983510724827,2066,0.008377777777777777,0.9775175858360677,0.9906144792727414
10,21,105.0,5,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_05.npy,1000,270000,2745,744,328,4695.0408444123295,177238.14600795193,172700.3176883866,1564.4998854664696,1549.4334665627612,0.9991387838319742,0.004331833538008307,2471,0.010166666666666666,0.9743969996201509,0.9903698178288992
10,21,105.0,6,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_06.npy,1000,270000,2718,722,324,4731.3627794521535,185142.61518412142,179749.08999015772,1444.0023514174734,1427.1686396663008,0.9991208344219907,0.004369191952335705,2484,0.010066666666666666,0.9708682672079579,0.9883423238648829
10,21,105.0,7,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_07.npy,1000,270000,2726,747,350,4615.880169616503,184121.80661950065,178486.16026370332,1475.2432330106344,1459.733795934242,0.9991998941892201,0.004351334847343425,2557,0.010096296296296296,0.9693917496288543,0.9894868610617239
10,21,105.0,8,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_08.npy,1000,270000,2595,736,334,5058.129204956528,186673.95447394514,182180.67408333742,1530.0137443173405,1507.242604064063,0.9988052561970266,0.004715450687516328,2327,0.009611111111111112,0.975929794795048,0.9851170354920978
10,21,105.0,9,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_09.npy,1000,270000,2323,677,285,4676.606313285319,183196.47781954164,179118.2883430863,1686.3084039325906,1658.5448972681208,0.9989504956055772,0.004799155995762716,2097,0.008603703703703704,0.97773871241961,0.9835359258130225
10,21,105.0,10,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_10.npy,1000,270000,2666,714,325,4725.838553168586,185293.86044866298,180444.22956641944,1521.7215977210972,1509.484077868351,0.9990691100905467,0.0038790313004917597,2414,0.009874074074074073,0.9738273525604095,0.9919581085849917
10,21,105.0,11,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_11.npy,1000,270000,2775,753,358,4602.496001501158,185275.02464748741,179830.21971833767,1625.5695026751205,1602.5763592123278,0.9992890303277163,0.0037859013030521046,2513,0.010277777777777778,0.9706123103234812,0.9858553304396066
10,21,105.0,12,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_12.npy,1000,270000,2326,730,321,4062.2392619958223,178958.59774310322,174509.91834382142,1462.4291027953996,1442.0417703572286,0.9992467351412518,0.004123830737436481,2137,0.008614814814814815,0.9751412927046517,0.9860592678310347
10,21,105.0,13,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_13.npy,1000,270000,2428,690,300,4518.382333971875,187043.52179781935,182769.71322819366,1598.7200993537626,1586.3600603267905,0.9991638684944222,0.004172184820364462,2203,0.008992592592592592,0.9771507265873374,0.9922687911211172
10,21,105.0,14,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_14.npy,1000,270000,2583,729,320,4817.160701790892,188144.32712057483,183925.02670629247,1543.3187931557575,1527.901308561671,0.9989399710960566,0.004019825263025779,2285,0.009566666666666666,0.9775741289739851,0.9900101750445472
10,21,105.0,15,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_15.npy,1000,270000,2400,732,299,4189.185092400529,181647.3476933292,176899.2450427041,1563.991395191593,1554.2672034351158,0.999260011388395,0.003594650580386993,2227,0.008888888888888889,0.9738608754219675,0.9937824518815297
10,21,105.0,16,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_16.npy,1000,270000,1763,652,226,3520.7217885942764,191438.05417539156,188665.22630509583,1664.7093030566684,1659.026218955674,0.9993236621473446,0.003016483075714665,1579,0.00652962962962963,0.9855157957897163,0.9965861402404856
10,21,105.0,17,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_17.npy,1000,270000,2171,691,282,4044.814340585325,186172.28504575358,182424.39216513743,1707.7279699529035,1693.8972265061918,0.9992152799847873,0.0037212466639299276,1962,0.00804074074074074,0.9798686851821415,0.9919010851317888
10,21,105.0,18,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_18.npy,1000,270000,2769,745,342,5238.096192525571,185103.17462064244,180646.4003146991,1495.4337497887764,1481.3853403241628,0.9988902536860724,0.004760159672566282,2453,0.010255555555555556,0.9759227559706783,0.9906057961667658
10,21,105.0,19,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_19.npy,1000,270000,2364,716,292,4435.550287541668,187094.54114981001,182794.88066813519,1594.4619930692852,1580.1546670489613,0.9991640783026563,0.003821818935537776,2166,0.008755555555555556,0.9770187817600087,0.9910268629277373
10,21,105.0,20,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_20.npy,1000,270000,2312,716,295,4863.61204811497,194666.90400633932,191218.7427578424,1619.7234014666583,1596.7740477640828,0.9989178763605996,0.004612232896237208,2058,0.008562962962962963,0.9822868644976004,0.9858313131230957
10,21,105.0,21,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_01.npy,1000,270000,3128,814,399,4735.004286086638,172745.18139386753,166641.86467180308,1168.153343757705,1106.9011242845422,0.9993422712688157,0.0036291448292559846,2908,0.011585185185185184,0.9646686716652976,0.9475649153422553
10,21,105.0,22,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_02.npy,1000,270000,3113,833,410,4425.422230871834,173595.04139783003,167720.10225638794,1187.4577767545757,1172.690959541874,0.9994288673097862,0.0038087378441524493,2908,0.01152962962962963,0.9661572180049866,0.9875643433376969
10,21,105.0,23,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_03.npy,1000,270000,3508,863,463,4922.8431468973595,173067.82155808914,166340.73548492813,1100.52811486348,1083.5305458159355,0.9993894621177742,0.003914863516414038,3243,0.012992592592592592,0.9611303475562434,0.9845550796767669
10,21,105.0,24,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_04.npy,1000,270000,3380,831,430,4754.8165587581425,168811.1605070987,162419.3688866945,1103.265760238938,1084.6862246134483,0.9994013943107956,0.003721436276459631,3144,0.012518518518518519,0.9621364393135876,0.9831595103418548
10,21,105.0,25,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_05.npy,1000,270000,3546,834,455,4931.741632280505,168789.9882174528,162052.72336030335,1158.3055590818303,1144.595148033352,0.9993900731080073,0.003764881087969484,3321,0.013133333333333334,0.960084926077074,0.9881633900994601
10,21,105.0,26,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_06.npy,1000,270000,3402,854,445,4774.650433630556,174391.2452172639,167876.0528108543,1000.3509416305885,974.9331899188796,0.9993800610688556,0.0037327515033922856,3140,0.0126,0.9626403699434987,0.97459116530617
10,21,105.0,27,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_07.npy,1000,270000,3233,821,401,4781.585093845723,173927.1379518293,167860.22142644064,1167.8555753713856,1148.302855636,0.9993730243219485,0.004035368400652732,2988,0.011974074074074074,0.9651180569241072,0.9832575875410213
10,21,105.0,28,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_08.npy,1000,270000,3310,836,419,4672.313086734287,171808.1611936577,165207.2939270077,1125.2497177465789,1103.603308372722,0.9994208124474449,0.004036743719892363,3132,0.01225925925925926,0.9615800133079262,0.9807630172818831
10,21,105.0,29,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_09.npy,1000,270000,3311,843,463,4641.984506061741,170159.80270982403,163662.150356282,1085.2205561206733,1068.5751864632218,0.9994028279919407,0.0037382439407632594,3116,0.012262962962962963,0.9618144106300913,0.9846617633958634
10,21,105.0,30,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_10.npy,1000,270000,3469,840,442,4940.899695939392,169568.4043185268,162498.78962144858,1038.6828958505512,1025.4977508966483,0.9993592740316335,0.003734233427004255,3288,0.012848148148148148,0.9583081840895415,0.9873058996094223
25,51,255.0,1,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_01.npy,1000,270000,1117,413,146,2925.279621916061,182653.30049665805,181490.70677679603,1647.9074550330538,1625.2960063318928,0.9992135703009627,0.003238233867280386,953,0.004137037037037037,0.9936349700952527,0.986278690206722
25,51,255.0,2,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_02.npy,1000,270000,1327,406,150,3344.5086596187703,188559.41739177622,187407.41613851447,1588.4336599956305,1565.0727736786723,0.999056904340135,0.0028055123252048,1128,0.004914814814814815,0.9938905132970993,0.9852931306447998
25,51,255.0,3,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_03.npy,1000,270000,1387,423,171,3620.16136499236,182526.19356765493,181664.34847861558,1617.6252862518363,1600.5188473789158,0.9990206064640843,0.0030329742327329843,1125,0.005137037037037037,0.9952782388533188,0.9894249681812545
25,51,255.0,4,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_04.npy,1000,270000,1195,415,141,3106.5639922188093,180427.84867812475,179614.41557586924,1703.9880174076184,1677.4469786525979,0.9991345940769749,0.003173537920702386,1009,0.004425925925925926,0.9954916432900187,0.9844241635012205
25,51,255.0,5,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_05.npy,1000,270000,1393,455,168,3348.6624635212142,177238.14600795193,176231.9667753015,1564.4998854664696,1541.9786291292662,0.9991425560902699,0.0029405199837400733,1098,0.005159259259259259,0.994323009717077,0.9856048207184825
25,51,255.0,6,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_06.npy,1000,270000,1396,447,165,3718.188275875638,185142.61518412142,183990.11994730853,1444.0023514174734,1402.991900119959,0.9989383465973042,0.0030786096709054436,1130,0.00517037037037037,0.9937750947524061,0.9715994567063846
25,51,255.0,7,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_07.npy,1000,270000,1202,442,125,2720.6741451281323,184121.80661950065,181976.3719663565,1475.2432330106344,1458.9562777362553,0.9993915799425286,0.0029820030625811065,1101,0.004451851851851852,0.9883477427658646,0.9889598169915742
25,51,255.0,8,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_08.npy,1000,270000,1532,455,188,4201.621775521717,186673.95447394514,185781.63465979934,1530.0137443173405,1477.6689225100663,0.9987155004696897,0.004159233566565676,1276,0.0056740740740740744,0.9952199019051137,0.9657880054988465
25,51,255.0,9,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_09.npy,1000,270000,1272,415,133,3755.4958571558677,183196.47781954164,182385.12619406288,1686.3084039325906,1634.8599447410847,0.9987936678521493,0.003843942467165689,1043,0.004711111111111111,0.9955711396030332,0.9694904804651839
25,51,255.0,10,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_10.npy,1000,270000,1309,425,160,3128.5346047801527,185293.86044866298,183865.18129294278,1521.7215977210972,1505.7096925232697,0.9992112793989394,0.002699496370697311,1135,0.004848148148148148,0.9922896573461157,0.9894777696381476
25,51,255.0,11,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_11.npy,1000,270000,1100,463,130,2484.2141843395166,185275.02464748741,183862.27055794233,1625.5695026751205,1604.422071633575,0.9994915437150592,0.002079655265702718,966,0.004074074074074074,0.9923748271401769,0.9869907555433685
25,51,255.0,12,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_12.npy,1000,270000,1400,473,190,3379.1483348817383,178958.59774310322,178311.82389467867,1462.4291027953996,1439.0215343398206,0.9991689316791148,0.0035172729762941455,1103,0.005185185185185185,0.9963859023451167,0.9839940490716194
25,51,255.0,13,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_13.npy,1000,270000,1260,405,143,3405.3037732762405,187043.52179781935,186260.7295676556,1598.7200993537626,1557.210484127921,0.999008787147092,0.0033606695720510738,1011,0.004666666666666667,0.9958149193158911,0.9740357206726676
25,51,255.0,14,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_14.npy,1000,270000,1287,447,149,3123.7601689247504,188144.32712057483,186835.72683623846,1543.3187931557575,1530.241049499226,0.9991475297676173,0.002650709335547551,1110,0.0047666666666666664,0.9930446997559605,0.9915262201727031
25,51,255.0,15,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_15.npy,1000,270000,1016,384,123,2351.258491556526,181647.3476933292,180261.0698987422,1563.991395191593,1548.2073845052757,0.9994812103094514,0.002240081107186015,904,0.003762962962962963,0.9923683014798133,0.9899078660312043
25,51,255.0,16,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_16.npy,1000,270000,1048,382,117,4106.987977550208,191438.05417539156,191448.3442786701,1664.7093030566684,1649.4321706055944,0.9982312210261446,0.004297568902854305,705,0.0038814814814814814,1.0000537516081787,0.9908229428267008
25,51,255.0,17,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_17.npy,1000,270000,1151,393,148,3243.5437145644746,186172.28504575358,185528.9363508271,1707.7279699529035,1685.6564873801312,0.9990315013693578,0.003672928291233405,945,0.004262962962962963,0.9965443369040221,0.9870755278585845
25,51,255.0,18,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_18.npy,1000,270000,1621,461,186,4312.377831844304,185103.17462064244,183860.35865687515,1495.4337497887764,1483.0780228025292,0.9987421053126997,0.004304975319054173,1273,0.006003703703703704,0.9932858203738841,0.9917376968468229
25,51,255.0,19,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_19.npy,1000,270000,1541,437,175,4174.160287116704,187094.54114981001,186003.6361973426,1594.4619930692852,1564.6355071580122,0.9988977025457534,0.0037328822834122055,1220,0.005707407407407408,0.9941692315245376,0.9812936990402273
25,51,255.0,20,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_20.npy,1000,270000,1197,424,143,3562.122836091936,194666.90400633932,194417.93601720233,1619.7234014666583,1589.2492600921905,0.9988996048293863,0.003935796431903351,926,0.004433333333333333,0.9987210564096254,0.9811855892513046
25,51,255.0,21,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_01.npy,1000,270000,1237,421,144,2525.197321228552,172745.18139386753,170261.90752414538,1168.153343757705,1106.0938646933234,0.999552040147496,0.0018847577426730838,1141,0.0045814814814814815,0.985624641742914,0.9468738591589789
25,51,255.0,22,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_02.npy,1000,270000,1291,470,134,2293.2358305901785,173595.04139783003,171156.87829215464,1187.4577767545757,1178.0419568216578,0.9996506069436752,0.002133704424739979,1199,0.004781481481481481,0.9859548804732975,0.9920706065367207
25,51,255.0,23,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_03.npy,1000,270000,1513,531,159,2703.6210968525957,173067.82155808914,170320.74559994013,1100.52811486348,1079.0968517542542,0.9995729127240728,0.002569219957180821,1395,0.005603703703703704,0.984127170877765,0.9805263829067336
25,51,255.0,24,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_04.npy,1000,270000,1249,456,144,2162.0699420434057,168811.1605070987,166403.28600067575,1103.265760238938,1086.6760084525386,0.9996789757403478,0.001775690820329241,1191,0.004625925925925926,0.9857362836723008,0.98496305026016
25,51,255.0,25,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_05.npy,1000,270000,1516,507,160,2834.966957989739,168789.9882174528,166176.5522952095,1158.3055590818303,1138.698763948316,0.9995147149674707,0.0022640444405397408,1355,0.005614814814814815,0.9845166413610006,0.9830728645133531
25,51,255.0,26,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_06.npy,1000,270000,1258,511,132,2152.882224984034,174391.2452172639,172012.7303545399,1000.3509416305885,982.4843423696752,0.9996707772988003,0.0016691492254669346,1196,0.00465925925925926,0.986361042036481,0.9821396686728855
25,51,255.0,27,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_07.npy,1000,270000,1550,472,156,2975.388151898897,173927.1379518293,171126.48863267436,1167.8555753713856,1152.8834630633169,0.999498229859001,0.00246105546418552,1406,0.005740740740740741,0.9838975714075706,0.9871798254648846
25,51,255.0,28,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_08.npy,1000,270000,1588,499,134,2751.663541685505,171808.1611936577,168484.2733455362,1125.2497177465789,1102.9709096381566,0.9995991434424265,0.0027752202424379977,1506,0.0058814814814814815,0.9806534926802756,0.9802010098229238
25,51,255.0,29,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_09.npy,1000,270000,1345,498,143,2662.6542097860784,170159.80270982403,167725.6496946903,1085.2205561206733,1060.7402359652272,0.9994916125583012,0.002347464184273976,1226,0.004981481481481482,0.985694899874298,0.9774420784628742
25,51,255.0,30,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_10.npy,1000,270000,1398,477,140,2510.8274409283213,169568.4043185268,166554.3774599151,1038.6828958505512,1025.6491375405026,0.9996022477308959,0.002001983336239426,1346,0.005177777777777778,0.9822253038782509,0.9874516482729067
50,101,505.0,1,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_01.npy,1000,270000,928,285,103,3077.9962799582163,182653.30049665805,182151.60902176728,1647.9074550330538,1629.3044304823604,0.9989637118852827,0.0036976814838365624,621,0.003437037037037037,0.9972533128417247,0.9887111230100478
50,101,505.0,2,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_02.npy,1000,270000,1247,333,123,3849.441408161443,188559.41739177622,188406.72933730794,1588.4336599956305,1533.2926041347569,0.9987666512517834,0.003637026182848355,984,0.004618518518518518,0.9991902390419937,0.9652858931099298
50,101,505.0,3,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_03.npy,1000,270000,1207,324,138,3871.5540548804943,182526.19356765493,182651.77213005227,1617.6252862518363,1578.115113517371,0.9987131920103642,0.0035488422690300395,892,0.00447037037037037,1.0006880029651788,0.9755752008389943
50,101,505.0,4,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_04.npy,1000,270000,1591,372,157,5941.956910131829,180427.84867812475,181144.2541099959,1703.9880174076184,1650.5543218546939,0.9976997947747038,0.006816816020626441,980,0.0058925925925925925,1.0039705923288438,0.9686419769346638
50,101,505.0,5,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_05.npy,1000,270000,1344,348,146,4632.9936141534445,177238.14600795193,177438.75458551428,1564.4998854664696,1507.7465749211997,0.9982068034663583,0.004404749044848191,850,0.004977777777777778,1.0011318589258622,0.9637243114732805
50,101,505.0,6,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_06.npy,1000,270000,1300,352,139,4612.165002435172,185142.61518412142,185097.75968771437,1444.0023514174734,1359.3316405397527,0.9981465603248632,0.0039310087265535835,882,0.004814814814814815,0.9997577246256221,0.9413638691137826
50,101,505.0,7,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_07.npy,1000,270000,907,298,101,2933.2087769092445,184121.80661950065,183437.39821745892,1475.2432330106344,1453.5977960364746,0.9990116720916978,0.0025328034927075615,672,0.0033592592592592593,0.9962828498448524,0.9853275470174594
50,101,505.0,8,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_08.npy,1000,270000,1501,382,170,5607.162506359745,186673.95447394514,187166.843076299,1530.0137443173405,1448.1173608629053,0.9976467021669229,0.0054564718737906345,1005,0.0055592592592592594,1.0026403715705432,0.94647343283117
50,101,505.0,9,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_09.npy,1000,270000,1616,340,150,6178.939695318456,183196.47781954164,183855.9943461601,1686.3084039325906,1538.0575639802105,0.9976010468065659,0.007804990610527006,1052,0.005985185185185185,1.003600050254613,0.9120855712948778
50,101,505.0,10,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_10.npy,1000,270000,1194,333,132,3861.0960870020926,185293.86044866298,185434.55103774377,1521.7215977210972,1489.557700193711,0.9986461831602418,0.0034115004840202224,910,0.004422222222222222,1.000759283598173,0.9788634809576507
50,101,505.0,11,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_11.npy,1000,270000,972,355,119,3228.966980177622,185275.02464748741,185588.84874348855,1625.5695026751205,1592.1610235828286,0.9990198897984078,0.0026438602460328374,714,0.0036,1.0016938283861962,0.9794481386139977
50,101,505.0,12,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_12.npy,1000,270000,993,298,109,3524.987327667209,178958.59774310322,179517.95213548382,1462.4291027953996,1373.7704360115836,0.9986678472966518,0.004201909718145635,691,0.0036777777777777776,1.0031256078189859,0.9393757505137534
50,101,505.0,13,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_13.npy,1000,270000,1479,339,144,6091.397579746363,187043.52179781935,187648.73160550307,1598.7200993537626,1521.5629169584558,0.9974562998538637,0.008226152593330665,823,0.005477777777777778,1.003235663025731,0.9517381545234245
50,101,505.0,14,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_14.npy,1000,270000,1368,337,149,4251.314650145665,188144.32712057483,188064.8244533757,1543.3187931557575,1510.3903506865431,0.9986140773099728,0.0036489850736830475,981,0.005066666666666666,0.999577437872213,0.9786638751402212
50,101,505.0,15,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_15.npy,1000,270000,979,337,105,3116.38586576609,181647.3476933292,181517.80952896076,1563.991395191593,1517.61527415386,0.9989604179603205,0.0025158340327611295,702,0.003625925925925926,0.9992868700478514,0.9703475855555765
50,101,505.0,16,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_16.npy,1000,270000,929,295,121,4332.114768972366,191438.05417539156,192653.06762842974,1664.7093030566684,1629.9208509782025,0.9980299881530521,0.003741631039081627,594,0.0034407407407407407,1.0063467708041214,0.979102386215666
50,101,505.0,17,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_17.npy,1000,270000,1205,336,126,4536.568570723413,186172.28504575358,186787.6619321537,1707.7279699529035,1640.9243626072848,0.9982427493224102,0.0038395897383201156,767,0.004462962962962963,1.0033054161968784,0.9608815873950574
50,101,505.0,18,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_18.npy,1000,270000,1146,341,128,3574.4759714028673,185103.17462064244,184747.4034848135,1495.4337497887764,1475.2351495290757,0.9988151629563186,0.004236431887814468,837,0.004244444444444445,0.9980779846884956,0.9864931493872239
50,101,505.0,19,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_19.npy,1000,270000,1230,359,151,4347.687829852104,187094.54114981001,187217.3377588167,1594.4619930692852,1555.2829079027008,0.9984066973996439,0.004037288868372572,865,0.004555555555555556,1.0006563345368176,0.975428021905266
50,101,505.0,20,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_20.npy,1000,270000,1289,341,140,4951.924122571516,194666.90400633932,195717.5418104992,1619.7234014666583,1565.7723035165134,0.9980092782791437,0.005478440147748114,819,0.004774074074074074,1.0053971054274622,0.9666911659723554
50,101,505.0,21,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_01.npy,1000,270000,974,333,117,2239.9047662257144,172745.18139386753,171426.99638690043,1168.153343757705,1097.8208689526716,0.9995497814108953,0.0019016149655155827,854,0.0036074074074074073,0.9923691937666176,0.9397917446533274
50,101,505.0,22,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_02.npy,1000,270000,975,323,106,2240.236026405525,173595.04139783003,172496.58494322983,1187.4577767545757,1163.895962975589,0.9995144880377081,0.0018013372861783866,823,0.003611111111111111,0.9936723051202663,0.9801577670884576
50,101,505.0,23,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_03.npy,1000,270000,1238,423,141,2691.610565624428,173067.82155808914,171611.06656718178,1100.52811486348,1072.494015142483,0.999471996273885,0.0026404169448009914,1066,0.004585185185185185,0.9915827507517427,0.9745266846504194
50,101,505.0,24,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_04.npy,1000,270000,817,346,97,1619.160007723195,168811.1605070987,167517.9846382182,1103.265760238938,1087.5072644557895,0.9997271430214374,0.0013868038370560235,769,0.003025925925925926,0.9923395120026668,0.9857165006374026
50,101,505.0,25,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_05.npy,1000,270000,1115,380,104,2656.150887790026,168789.9882174528,167654.86563186318,1158.3055590818303,1129.4732040153203,0.9994353986019695,0.0020106992881264354,943,0.00412962962962963,0.9932749412593878,0.975108161365154
50,101,505.0,26,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_06.npy,1000,270000,781,363,80,1705.7863696753257,174391.2452172639,173416.12456849279,1000.3509416305885,969.4984420265027,0.999682242174657,0.0013099995853932441,712,0.0028925925925925924,0.9944084311826762,0.9691583240239713
50,101,505.0,27,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_07.npy,1000,270000,875,324,81,2098.5013968681733,173927.1379518293,172738.79461838998,1167.8555753713856,1150.2348177867354,0.9995430254563472,0.0016237196985387265,759,0.0032407407407407406,0.9931675795540978,0.9849118692788305
50,101,505.0,28,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_08.npy,1000,270000,1330,390,122,2740.2146282750664,171808.1611936577,169729.14931965328,1125.2497177465789,1102.5883938656007,0.9995239129902987,0.0027156626770612215,1210,0.004925925925925926,0.9878992251615976,0.9798610712594892
50,101,505.0,29,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_09.npy,1000,270000,890,327,91,2274.553668724696,170159.80270982403,169147.18973326063,1085.2205561206733,1056.010648887351,0.9994479429713822,0.0024383911019737955,744,0.0032962962962962963,0.9940490470696524,0.9730838979518239
